,stats_id,weapon,initiated,strip_location,body_location,created_date
61,SnappyTautKentrosaurus,foil,fotr,middle,,1624642320
62,DelightfulImpureAnkolewatusi,foil,fotl,middle,,1624644439
63,ImmenseDazzlingBangeltiger,foil,fotr,fotl_half,,1624669117
64,EmotionalWhichBlueshark,foil,fotr,fotr_half,,1624674795
65,FocusedMeaslyGyrfalcon,foil,fotr,middle,,1624718393
66,PaltryFlawedAntarcticfurseal,foil,neither,fotr_half,,1624723800
67,FrightenedBlindGeese,foil,fotl,fotr_half,,1624739972
68,SelfishWickedFlamingo,foil,neither,middle,,1624743704
69,HarmfulIllegalDolphin,foil,fotl,fotr_half,,1624760243
70,CluelessUnsungArchaeocete,foil,,,,1624791639
71,WaterloggedOrderlyAmethystgemclam,foil,fotl,middle,,1624801416
72,VillainousWeepyAbyssiniangroundhornbill,foil,fotr,middle,,1624809626
73,ExaltedImpeccableFirebelliedtoad,foil,fotl,middle,torso,1624811809
74,BothPolishedGrebe,foil,fotr,middle,,1624839988
75,HalfDisastrousBaldeagle,foil,fotl,fotr_warning_box,,1624840214
76,RareGorgeousDegu,foil,fotr,middle,,1624846422
77,DesertedTemptingClam,foil,fotr,fotl_half,,1624846844
78,VapidRichAcornbarnacle,foil,fotl,middle,,1624862486
79,IdealImprobableBirdofparadise,foil,fotr,fotl_half,,1624863707
80,CarelessConcreteArabianhorse,foil,fotr,middle,,1624877832
81,DimpledIgnorantHorseshoecrab,foil,fotr,middle,,1624878268
82,BoringCloseHochstettersfrog,foil,fotr,middle,,1624878657
83,CourageousEveryHornbill,foil,fotr,middle,,1624886796
84,ReasonableFirmFoxterrier,foil,fotr,middle,,1624891529
85,MenacingLastingBanteng,foil,neither,,,1624899406
86,PlushDrearyClingfish,foil,fotr,fotl_half,,1624899829
87,OffbeatMetallicFox,foil,fotr,middle,,1624900197
88,PointlessBraveHagfish,foil,fotl,fotl_half,,1624900402
89,DemandingElatedIcelandicsheepdog,foil,,,,1624900609
90,SelfishUnfitKakarikis,foil,fotr,fotl_warning_box,,1624900814
91,MeanMeaslyBlacklab,foil,fotl,fotr_warning_box,,1624900986
92,OffbeatMetallicFox,foil,fotl,middle,,1624904768
93,SkeletalCrispHippopotamus,foil,fotl,middle,,1624904779
94,ImmediateAlarmingCuttlefish,foil,fotr,fotl_warning_box,,1624905108
95,QuarterlyValidFrigatebird,foil,fotl,fotr_warning_box,,1624919496
96,TiredConventionalAnglerfish,foil,fotr,fotr_half,,1624922350
97,RadiantLeanBarnowl,foil,fotl,middle,,1624922512
98,SolidMediocreAmericanwirehair,foil,fotl,fotl_half,,1624922661
99,DaringElementaryGermanshepherd,foil,fotl,middle,,1624945511
0,DifferentFirstJay,foil,fotl,middle,,1624959709
1,CalmMediumFossa,foil,fotr,middle,,1624987217
2,RegularCourteousHen,foil,fotr,fotl_half,,1624998580
3,NaiveFavorableAmericancrocodile,foil,fotl,fotl_warning_box,,1625067724
4,DeterminedHandsomeIberianmole,foil,fotl,fotr_half,,1625082758
5,JointSoulfulCobra,foil,fotr,fotl_half,,1625083000
6,AdmirableUnevenAmericanpainthorse,foil,fotr,middle,,1625087153
7,FlickeringGrimIchthyostega,foil,,,,1625087319
8,AromaticColorfulChimneyswift,foil,fotl,fotr_half,,1625087475
9,OpulentGrandFrillneckedlizard,foil,fotl,middle,,1625087649
10,UncomfortablePolishedBass,foil,fotr,fotr_warning_box,,1625101618
11,WindyFastHalcyon,foil,fotr,fotr_half,,1625125359
12,SlimInformalAmericanrobin,foil,fotl,middle,,1625125569
13,WaterloggedShimmeringCanine,foil,fotr,middle,,1625170496
14,LeftQueasyCobra,foil,fotr,middle,,1625203340
15,ShowyPointedCod,foil,fotr,fotl_warning_box,,1625235662
16,AcademicSleepyHomalocephale,foil,fotl,middle,,1625294471
17,TeemingFlimsyIchidna,foil,,,,1625299510
18,ThatQuarrelsomeHammerheadbird,foil,,,,1625299717
19,FaithfulBraveBuck,foil,fotl,fotr_half,,1625321432
20,VioletHarmoniousChupacabra,foil,fotl,middle,,1625329820
21,FaintSkinnyIbadanmalimbe,foil,fotr,middle,,1625348649
22,PowerfulIllustriousEastsiberianlaika,foil,fotr,fotl_half,,1625356535
23,SlipperyWelloffAnemonecrab,foil,fotl,fotr_warning_box,,1625361454
24,FearfulWellgroomedBarasingha,foil,,,,1625368297
25,ReflectingInferiorGopher,foil,fotr,fotl_half,,1625372292
26,ReflectingInferiorGopher,foil,fotr,fotl_half,,1625372293
27,PlumpBreakableAnemoneshrimp,foil,,,,1625380655
28,DismalMedicalCardinal,foil,fotl,fotl_half,,1625385598
29,GloriousInsignificantCaimanlizard,foil,fotr,fotl_half,,1625467094
30,LongJauntyAmericancicada,foil,fotr,fotr_half,,1625470636
31,DizzyNegligibleClumber,foil,fotl,middle,,1625499661
32,FrayedNegligibleGalapagostortoise,sabre,fotl,fotl_half,torso,1625499998
33,AnchoredGroundedFlyingfox,foil,fotr,fotl_half,,1625500516
34,CoordinatedFittingGalapagosdove,foil,fotr,middle,,1625511703
35,FearlessInferiorEkaltadeta,foil,fotr,middle,,1625518895
36,TimelyGleamingItalianbrownbear,foil,fotr,fotl_half,,1625519854
37,GlumMeanConch,foil,,,,1625576349
38,SecondaryImmenseEel,foil,fotr,fotl_half,,1625581357
39,YellowishFlakyHomalocephale,foil,fotl,fotl_half,,1625585171
40,FatImmaterialCanine,foil,fotr,fotr_half,,1625585271
41,LittleSlimyEgret,foil,fotr,fotl_half,,1625585417
42,FlusteredIndolentChrysomelid,foil,fotl,middle,,1625595917
43,AfraidMealyBuzzard,foil,fotl,fotr_half,,1625601549
44,LonelyTameHornedviper,foil,fotr,fotl_half,,1625604484
45,HotPreciousFrogmouth,foil,fotl,middle,,1625604953
46,ContentHoarseDodobird,foil,fotr,fotl_warning_box,,1625605221
47,BleakBaggyFinwhale,foil,fotl,fotr_half,,1625605862
48,PreciousFeistyAmurstarfish,foil,fotl,fotl_half,,1625624159
49,ElasticConfusedAsiansmallclawedotter,foil,fotl,middle,,1625629521
50,BewitchedJealousHoverfly,foil,neither,middle,,1625630918
51,BewitchedJealousHoverfly,foil,neither,middle,,1625630919
52,InfamousPlaintiveGodwit,foil,fotl,middle,,1625668830
53,WellwornFlawlessBobwhite,foil,fotr,middle,,1625716137
54,AdorableWindyDowitcher,foil,fotl,fotr_warning_box,,1625716376
55,FrayedDearestKrill,foil,fotr,fotl_warning_box,,1625717045
56,RightOfficialGermanspaniel,foil,fotr,fotl_warning_box,,1625717237
57,RecklessGenerousElephant,foil,fotl,fotr_half,,1625717378
58,SelfassuredHeavenlyAvians,foil,fotr,fotl_half,,1625717632
59,BountifulConstantLadybird,foil,fotl,fotr_half,,1625740672
60,BountifulConstantLadybird,foil,fotl,fotr_half,,1625740673
61,ScalyPlaintiveAnnelida,foil,fotl,fotr_half,,1625740989
62,DisguisedNearAnteater,foil,fotl,fotl_half,,1625786905
63,ElderlyForcefulGerenuk,foil,fotr,fotl_half,,1625787072
64,EmotionalTerribleAztecant,foil,fotl,fotl_half,,1625787223
65,ImpureFearfulBrownbear,foil,fotl,fotr_half,,1625787452
66,AcceptableEasygoingEel,foil,fotl,fotr_half,,1625788880
67,CreamyNeglectedBream,foil,fotr,fotr_half,,1625808435
68,ShinyEssentialIndianpangolin,foil,fotl,fotr_warning_box,,1625808714
69,GorgeousPassionateLice,foil,neither,fotl_warning_box,,1625808912
70,ShallowFrigidGrouper,foil,fotr,middle,,1625892169
71,SorrowfulSpryJabiru,foil,fotr,fotl_warning_box,,1625908230
72,SorrowfulSpryJabiru,foil,fotr,fotl_warning_box,,1625908230
73,CelebratedWelltodoAmericanmarten,foil,neither,middle,,1625908473
74,AltruisticPowerlessLarva,foil,fotr,fotr_warning_box,,1625922506
75,ClosedIdealisticAmurratsnake,foil,neither,middle,,1625922798
76,ValidWhirlwindAustraliansilkyterrier,epee,fotr,fotl_half,torso,1625927281
77,ValidWhirlwindAustraliansilkyterrier,epee,fotl,fotl_half,back_arm,1625934592
78,PowerfulActualBushbaby,foil,neither,middle,,1625959402
79,ThriftySinfulBushbaby,foil,neither,middle,,1625984178
80,CrispSharpKissingbug,foil,fotl,middle,,1625984300
81,AccurateThankfulBluetonguelizard,foil,fotl,middle,,1625984461
82,WickedNimbleGermanpinscher,foil,fotl,fotr_half,,1625984570
83,RareDampFoal,foil,fotl,fotr_half,,1626011269
84,FormalShorttermCow,foil,fotr,middle,,1626017494
85,VeneratedFormalChipmunk,foil,fotl,fotl_warning_box,,1626037892
86,PowerfulFirmElkhound,foil,fotl,fotr_half,,1626053966
87,SelfreliantHeftyFlatfish,foil,neither,fotl_half,,1626091983
88,MiserableEquatorialDouglasfirbarkbeetle,foil,neither,middle,,1626092217
89,MiserableEquatorialDouglasfirbarkbeetle,foil,neither,middle,,1626092218
90,AmusedCompassionateButterfly,foil,fotl,fotr_warning_box,,1626140072
91,FrayedBelovedBluemorphobutterfly,foil,fotl,middle,,1626150971
92,DecentFeminineButterfly,foil,fotr,fotr_warning_box,,1626152570
93,DecentFeminineButterfly,foil,fotr,fotr_warning_box,,1626152570
94,CalmLeanIbis,foil,fotl,fotr_half,,1626184143
95,HelplessCarefreeHamadryas,foil,fotl,fotr_half,,1626184434
96,HappygoluckyForkedBallpython,foil,fotr,middle,,1626192133
97,FrayedNegligibleGalapagostortoise,sabre,fotl,middle,torso,1626195317
98,WealthyTediousAnnashummingbird,foil,fotr,fotl_half,,1626203836
99,DisloyalElegantAmericanredsquirrel,foil,fotr,middle,,1626203955
0,EasyBrilliantGrackle,foil,fotr,fotl_half,,1626204453
1,AnxiousEmbellishedLeafwing,foil,neither,middle,,1626233144
2,MildNegativeGonolek,foil,neither,middle,,1626233363
3,BraveIlliterateGoldfish,foil,fotl,middle,,1626255701
4,ForcefulSinfulAdder,foil,,,,1626262100
5,ForcefulSinfulAdder,foil,,,,1626262101
6,PlasticEverlastingBighornedsheep,foil,,,,1626269956
7,OccasionalCloudyHarpyeagle,foil,fotr,middle,,1626277073
8,AgonizingQuarrelsomeFrog,foil,neither,middle,,1626306906
9,WeightyBitesizedAtlanticspadefish,foil,neither,middle,,1626307523
10,IndolentSpectacularBoilweevil,foil,neither,middle,,1626307737
11,FrankThatGoldenmantledgroundsquirrel,foil,neither,middle,,1626310424
12,BogusFocusedCormorant,foil,fotr,fotr_half,,1626316423
13,DirtyJoyfulEskimodog,foil,fotr,middle,,1626316589
14,VainPoorBurro,foil,fotr,fotl_half,,1626316755
15,ConcernedBlackandwhiteDugong,foil,neither,middle,,1626354373
16,DefinitiveValuableIbizanhound,foil,fotr,fotl_warning_box,,1626357048
17,DefinitiveValuableIbizanhound,foil,fotr,fotl_warning_box,,1626357049
18,FlawedBelatedAustraliansilkyterrier,foil,fotl,fotl_warning_box,,1626368323
19,KindheartedHalfBlackrussianterrier,foil,fotr,middle,,1626394776
20,GrossUnselfishGoshawk,foil,fotl,fotr_warning_box,,1626395049
21,FormalNaturalAsiandamselfly,foil,fotr,fotl_warning_box,,1626410937
22,PhysicalWarpedBellsnake,foil,,,,1626411181
23,TanDaringBluefish,foil,,,,1626411393
24,CleverInbornBuzzard,foil,,,,1626411594
25,ThisSmallBison,foil,,,,1626411739
26,RecklessTediousGuillemot,foil,,,,1626411960
27,WideEnviousBichonfrise,foil,,,,1626412129
28,ClearcutImpossibleHerculesbeetle,foil,,,,1626412338
29,QuaintAnotherDorado,foil,fotl,fotr_half,,1626430253
30,GrimGorgeousGull,foil,fotr,middle,,1626438996
31,NewWelldocumentedHaddock,foil,fotl,fotl_half,,1626443057
32,ConstantInfiniteBluetickcoonhound,foil,fotr,fotl_warning_box,,1626445961
33,EasygoingBreakableAracari,foil,fotl,middle,,1626446369
34,VillainousWhiteBeardeddragon,foil,fotl,middle,,1626446644
35,UnkemptElasticBug,foil,fotl,fotr_half,,1626447262
36,MeatySlushyIcefish,foil,fotl,middle,,1626447578
37,HardtofindPlainDouglasfirbarkbeetle,foil,fotl,middle,,1626448041
38,GraciousLastBasenji,foil,fotl,middle,,1626448275
39,SoftWhisperedGermanshepherd,foil,fotr,fotl_half,,1626448955
40,UntidyEasygoingBonobo,foil,fotl,middle,,1626453774
41,SoreFaithfulHorse,foil,neither,middle,,1626464558
42,SickFamousLabradorretriever,foil,neither,middle,,1626464688
43,FastTheseCaterpillar,foil,fotr,middle,,1626467051
44,HelplessAridIndochinahogdeer,foil,fotl,middle,,1626468235
45,ImpeccableLegalDuiker,foil,fotr,fotl_warning_box,,1626468709
46,BelatedPartialAmethystinepython,foil,fotr,fotl_half,,1626470907
47,IlliterateCoordinatedHumpbackwhale,foil,,,,1626471067
48,ThirstyAcceptableChimpanzee,foil,fotr,fotl_half,,1626472599
49,GreedyFlimsyAfricanmolesnake,foil,fotl,middle,,1626474766
50,PessimisticAdmirableAmericanredsquirrel,foil,,middle,,1626480260
51,FirmGenuineFallowdeer,foil,fotl,middle,,1626492763
52,RealisticMatureIrrawaddydolphin,foil,fotl,middle,,1626493103
53,DeliriousMemorableAmericancrayfish,foil,fotl,fotr_half,,1626493291
54,GleefulBlackBuckeyebutterfly,foil,fotl,middle,,1626493473
55,ShowyUnnaturalHylaeosaurus,foil,fotr,fotl_half,,1626493818
56,BreakableHighlevelBlackfootedferret,foil,fotr,fotl_half,,1626501465
57,WindingKindFugu,foil,fotl,fotr_warning_box,,1626502108
58,PlaintiveVacantDrake,foil,fotr,middle,,1626511748
59,CapitalAdeptAuk,foil,fotl,middle,,1626534623
60,HonestHonorableIndigowingedparrot,foil,fotl,fotr_warning_box,,1626542191
61,ImmediateTerribleAfricanbushviper,foil,fotr,fotl_warning_box,,1626542388
62,ReadyCoolChickadee,foil,fotr,fotr_half,,1626552576
63,BriskTightChuckwalla,foil,fotr,fotl_warning_box,,1626567493
64,BiodegradableGlisteningHomalocephale,foil,fotr,fotl_warning_box,,1626573292
65,OblongDemandingAnteater,foil,fotr,fotl_warning_box,,1626573876
66,OblongDemandingAnteater,foil,fotr,fotl_warning_box,,1626573878
67,CandidSnappyCapeghostfrog,foil,fotr,fotl_warning_box,,1626574196
68,CandidSnappyCapeghostfrog,foil,fotr,fotl_warning_box,,1626574198
69,VigorousUnselfishArmyworm,foil,fotr,middle,,1626584614
70,ShimmeringFragrantBream,foil,fotl,fotr_warning_box,,1626584984
71,ExaltedLateFrilledlizard,foil,,,,1626589188
72,EvilAthleticGoa,foil,neither,fotl_warning_box,,1626610493
73,MintyVainFossa,foil,fotr,fotl_half,,1626615291
74,OrneryUntidyFlickertailsquirrel,foil,fotr,middle,,1626658137
75,MeaslyUnhappyBlackfish,foil,fotr,fotl_warning_box,,1626658313
76,AdoredImaginaryKronosaurus,foil,neither,fotl_half,,1626658499
77,WeirdShamelessChrysalis,foil,fotr,fotr_half,,1626658662
78,UntimelyMessyDogfish,foil,fotl,middle,,1626659610
79,ChubbyLikableAnchovy,foil,neither,middle,,1626659798
80,IdleSpryBufflehead,foil,neither,middle,,1626660013
81,WhimsicalClumsyFawn,foil,neither,middle,,1626660248
82,GrandioseConcreteAsianlion,foil,fotl,fotr_half,,1626663051
83,DefiantIllustriousKusimanse,foil,fotl,fotl_half,,1626663440
84,KindlyDefenselessDinosaur,foil,fotr,fotl_warning_box,,1626663517
85,SnivelingSelfreliantHog,foil,fotr,fotl_half,,1626663641
86,WellwornObviousIchthyosaurs,foil,fotr,fotl_half,,1626663699
87,PoshPettyGrebe,foil,fotr,fotl_warning_box,,1626663862
88,FrightenedMistyFinch,foil,fotl,fotr_half,,1626673885
89,QuarterlySmugBluewhale,foil,,,,1626674482
90,WaterloggedFinishedDouglasfirbarkbeetle,foil,,,,1626675212
91,CreativeBowedGaur,foil,fotr,fotl_half,,1626675543
92,QuarterlyUnhappyAfricanclawedfrog,foil,,,,1626676428
93,GratefulOblongCommongonolek,foil,fotl,fotl_half,,1626677779
94,WearyWhisperedBackswimmer,foil,fotl,fotl_warning_box,hand,1626678845
95,VigilantMixedGosling,foil,fotr,fotl_warning_box,hand,1626679299
96,SnappyTenseAtlanticridleyturtle,foil,fotl,fotl_warning_box,hand,1626679519
97,AcrobaticElementaryAfricanmolesnake,foil,fotl,middle,,1626700490
98,OddballTimelyHedgehog,foil,fotl,fotr_warning_box,,1626704850
99,VerifiablePoshHairstreak,foil,fotl,fotr_half,,1626735167
0,MindlessIncredibleAsianwaterbuffalo,foil,fotl,fotr_half,,1626740351
1,UnderstatedWhichAmericankestrel,foil,fotl,fotr_warning_box,,1626740518
2,NewFemaleGoldfinch,foil,fotl,fotr_half,,1626740677
3,DeterminedOptimalIbex,foil,fotl,fotl_half,,1626773122
4,QualifiedAnyHart,foil,fotl,fotl_half,,1626782322
5,MemorablePowerlessAnemone,foil,,,,1626782389
6,InfamousPettyEquine,foil,fotr,fotl_half,,1626827234
7,GreatPlushArrowworm,foil,fotr,fotl_half,,1626833274
8,PeskyBlandGrassspider,foil,fotr,fotl_half,,1626833419
9,DeliciousAnchoredAfricanwilddog,foil,fotl,fotr_half,,1626833624
10,ShadyEnragedDeermouse,foil,fotl,middle,,1626844580
11,MajesticWarpedBullmastiff,foil,fotl,middle,,1626849817
12,ImpassionedAggressiveAustraliansilkyterrier,foil,,fotr_warning_box,,1626916475
13,ImpassionedAggressiveAustraliansilkyterrier,foil,,fotr_warning_box,,1626916476
14,BeautifulIdealBeauceron,foil,fotl,fotr_half,,1626918648
15,CaringIgnorantElephantbeetle,foil,fotl,middle,,1626918812
16,BleakConstantArkshell,foil,fotl,fotr_warning_box,,1626929873
17,BeneficialCheeryElver,foil,fotl,fotl_warning_box,,1627031776
18,RemotePeriodicAidi,foil,fotl,fotr_warning_box,,1627031922
19,NegativeGreedyCockatiel,foil,fotl,middle,,1627103461
20,SilverImpureGuanaco,foil,fotr,fotl_half,,1627118048
21,ConsciousFoolhardyFlycatcher,foil,,,,1627118176
22,BlushingTheseAfricanparadiseflycatcher,foil,fotr,middle,,1627118333
23,LimitedClearDragon,foil,fotr,fotl_half,,1627118518
24,MildLegitimateAntarcticgiantpetrel,foil,fotl,middle,,1627118744
25,UltimateFairBettong,foil,fotl,fotr_half,,1627119647
26,EverlastingTintedGalapagossealion,foil,fotl,middle,,1627119813
27,CautiousFemaleKagu,foil,fotl,fotr_half,,1627216829
28,DeficientImmediateEgg,foil,fotr,fotr_half,,1627265211
29,TastyIllustriousEquine,foil,fotr,fotl_half,,1627311306
30,EnergeticSecondaryIggypops,foil,fotr,middle,,1627314836
31,PoisedNearBantamrooster,foil,fotl,middle,,1627330767
32,AridTenseEsok,foil,fotr,middle,,1627332351
33,NervousThisBaldeagle,foil,fotl,fotr_warning_box,,1627376963
34,DizzyNegligibleAmphiuma,foil,fotr,fotl_half,,1627426537
35,HelpfulUnsightlyEastsiberianlaika,foil,fotl,fotl_warning_box,,1627426836
36,FeistyPalatableIchidna,foil,fotl,middle,,1627480387
37,ActiveLeadingCottonmouth,foil,fotr,middle,,1627482103
38,InbornTerribleGalapagosmockingbird,foil,fotl,fotr_warning_box,,1627486608
39,ForkedInfamousAgouti,foil,fotl,fotr_warning_box,,1627501131
40,FlusteredHardtofindKakapo,foil,neither,middle,,1627513180
41,IllfatedHandyAmbushbug,foil,neither,middle,,1627528672
42,MindlessIncredibleAsianwaterbuffalo,foil,fotl,fotr_half,,1627545823
43,FlatTediousFirecrest,foil,fotl,fotl_half,,1627573641
44,MammothSatisfiedFreshwatereel,foil,fotl,fotr_half,,1627573844
45,WildGivingFossa,foil,,,,1627574052
46,WelldocumentedDevotedDrever,foil,fotl,middle,,1627574206
47,GranularDeadKiskadee,foil,fotl,fotr_half,,1627574361
48,BouncySnoopyFrigatebird,foil,fotr,fotl_half,,1627574582
49,FoolhardyAmpleKodiakbear,foil,,,,1627574786
50,DamagedJaggedHorsechestnutleafminer,foil,fotl,fotr_warning_box,,1627641979
51,FeistyUnimportantBigmouthbass,foil,fotr,fotl_half,,1627662137
52,GiftedHeartyAfghanhound,foil,fotl,middle,,1627665128
53,WellmadeDazzlingCassowary,foil,fotl,middle,,1627665317
54,OldfashionedCostlyCollie,foil,,,,1627665488
55,DimwittedUnequaledLeafcutterant,foil,fotl,fotr_half,,1627665621
56,EmbarrassedHarmfulBlackbird,foil,fotr,fotl_half,,1627679626
57,MiserableVainBass,epee,,fotl_warning_box,hand,1627686760
58,KaleidoscopicExaltedBats,foil,fotl,fotr_warning_box,,1627693562
59,PalatableMistyHalcyon,foil,fotl,fotr_warning_box,,1627716494
60,RipeSlipperyCuscus,foil,fotr,fotr_half,,1627722685
61,SoupyShortAoudad,foil,,,,1627723163
62,FrightenedImpracticalBlackfly,foil,fotl,fotl_warning_box,,1627737961
63,SpottedTangibleAsianconstablebutterfly,foil,fotl,middle,,1627739242
64,FlusteredIcyGoa,foil,fotr,fotl_half,,1627759341
65,MildElderlyDarwinsfox,foil,,,,1627759489
66,NaturalBabyishAldabratortoise,foil,fotr,fotl_warning_box,,1627759638
67,HonorableDigitalBass,foil,fotr,fotr_warning_box,,1627769251
68,UnconsciousMeekLaughingthrush,foil,fotl,middle,,1627769478
69,CreamyIcyKentrosaurus,foil,neither,middle,,1627769788
70,LankyMildAlligatorsnappingturtle,foil,fotr,fotl_half,,1627770155
71,DistinctDevotedKookaburra,epee,,fotl_warning_box,hand,1627770285
72,InsistentSpeedyCuscus,foil,fotl,fotr_half,,1627770708
73,DazzlingSevereDouglasfirbarkbeetle,foil,fotl,middle,,1627907967
74,FrankFarflungBobolink,foil,fotl,fotr_half,,1627930673
75,PastDelectableArrowana,foil,fotl,middle,,1627933654
76,WindyFastHalcyon,foil,fotl,middle,,1627996104
77,MajorBoringIberianlynx,foil,fotl,fotr_warning_box,,1628082831
78,ShamefulCautiousBilby,foil,fotl,fotr_half,,1628125327
79,ImpartialNearEskimodog,foil,fotl,middle,,1628125467
80,GreatDeterminedAnteater,foil,fotl,fotl_half,,1628125669
81,WeepyBigLabradorretriever,foil,fotr,fotl_warning_box,,1628127530
82,RegalWindingIrrawaddydolphin,foil,neither,,,1628169533
83,KaleidoscopicHonorableBrahmanbull,epee,fotr,fotr_half,head,1628198295
84,CluelessSpotlessCopperbutterfly,foil,fotl,fotr_warning_box,,1628350922
85,VeneratedIcyAfricanwilddog,foil,fotr,fotl_half,,1628400950
86,SevereBelovedBorer,foil,,,,1628415457
87,PeacefulGargantuanCalf,foil,fotr,fotr_half,,1628435592
88,ZestyFabulousBlacknorwegianelkhound,foil,fotl,middle,,1628513588
89,JubilantCourteousDouglasfirbarkbeetle,foil,fotr,fotr_half,,1628529490
90,GiganticEagerCatbird,foil,fotl,middle,,1628537028
91,SorrowfulAnchoredCob,foil,fotr,middle,,1628537290
92,RichPoorCommabutterfly,foil,fotr,middle,,1628601412
93,ForthrightImpassionedIndochinesetiger,foil,fotr,fotl_half,,1628618403
94,ElatedFreshAustraliancattledog,foil,fotr,middle,,1628657767
95,RewardingRewardingBlackbear,foil,neither,,,1628687906
96,TepidOfficialCavy,foil,fotr,fotl_half,,1628707747
97,WanBouncyIchidna,foil,fotr,middle,,1628729863
98,WanBouncyIchidna,foil,fotr,middle,,1628729864
99,UnimportantSafeHypacrosaurus,foil,fotr,fotl_half,,1628775188
0,AggravatingRashGroundhog,foil,fotl,fotl_half,,1628797171
1,GrimTenseAfricanharrierhawk,foil,fotr,fotl_half,,1628797324
2,FeminineBiodegradableBilby,foil,fotl,middle,,1628797985
3,ConsciousFittingIndusriverdolphin,foil,fotl,fotr_warning_box,,1628809173
4,DisgustingNippyHoneybee,foil,fotr,fotl_warning_box,,1628813819
5,SpiffyLegitimateKitfox,foil,fotr,middle,,1628832109
6,VagueElderlyJanenschia,foil,neither,middle,,1628837159
