,gfycat_gfy_id,tournament_id,weapon,gender,fotl_name,fotr_name,left_score,right_score,touch,download_url
0,TheseGreatHammerheadbird,turinfoil2020,foil,,Alice Volpi,Alanna Goldie,15,7,left,https://clips.fencingdatabase.com/turinfoil2020/TheseGreatHammerheadbird.mp4
0,CautiousFavoriteAquaticleech,kazanfoil2020,foil,female,Pasztor Flora,Wu Peilin,4,3,double,https://clips.fencingdatabase.com/kazanfoil2020/CautiousFavoriteAquaticleech.mp4
0,SlimOfficialLeopardseal,parisfoil2022,foil,male,Adam Mathieu,Michal Siess,0,1,right,https://clips.fencingdatabase.com/parisfoil2022/SlimOfficialLeopardseal.mp4
0,FoolishRectangularEstuarinecrocodile,parisfoil2022,foil,male,Adam Mathieu,Shikine Takahiro,3,0,left,https://clips.fencingdatabase.com/parisfoil2022/FoolishRectangularEstuarinecrocodile.mp4
0,HighEducatedFieldmouse,anaheimfoil2018,foil,,Valentina De   Costanzo,Claudia Borella,5,8,right,https://clips.fencingdatabase.com/anaheimfoil2018/HighEducatedFieldmouse.mp4
0,DecisiveHarmfulGiraffe,parisfoil2022,foil,male,Joffrey Mader,Julien Mertine,5,0,left,https://clips.fencingdatabase.com/parisfoil2022/DecisiveHarmfulGiraffe.mp4
0,ClearHonestAmericancrow,kazanfoil2020,foil,female,Maia Mei Weintraub,Azuma Sera,0,1,right,https://clips.fencingdatabase.com/kazanfoil2020/ClearHonestAmericancrow.mp4
0,GrandTimelyGraysquirrel,kazanfoil2020,foil,female,Adelina Zagidullina,Shi Yue,7,7,left,https://clips.fencingdatabase.com/kazanfoil2020/GrandTimelyGraysquirrel.mp4
0,JoyousGenerousAbyssiniancat,qatarfoil2021,foil,,Alanna Goldie,Chen Qingyuan,4,10,right,https://clips.fencingdatabase.com/qatarfoil2021/JoyousGenerousAbyssiniancat.mp4
0,DangerousEmbarrassedCattle,turinfoil2020,foil,,Ysaora Thibus,Inna Deriglazova,0,1,right,https://clips.fencingdatabase.com/turinfoil2020/DangerousEmbarrassedCattle.mp4
0,WiltedEducatedDinosaur,anaheimfoil2018,foil,,Thomas Berg,Abe Yoshiki,11,4,left,https://clips.fencingdatabase.com/anaheimfoil2018/WiltedEducatedDinosaur.mp4
0,WiltedEducatedDinosaur,anaheimfoil2018,foil,,Thomas Berg,Abe Yoshiki,11,4,left,https://clips.fencingdatabase.com/anaheimfoil2018/WiltedEducatedDinosaur.mp4
0,BaggySizzlingBorzoi,katowicefoil2019,foil,female,Francesca Palumbo,Nzingha Prescod,10,3,left,https://clips.fencingdatabase.com/katowicefoil2019/BaggySizzlingBorzoi.mp4
0,OrdinaryJubilantLiger,qatarfoil2021,foil,,Beatrice Monaco,Jacqueline Dubrovich,2,0,left,https://clips.fencingdatabase.com/qatarfoil2021/OrdinaryJubilantLiger.mp4
0,UnpleasantGrouchyGalah,parisfoil2022,foil,male,Pierre Loisel,Andrzej Rzadkowski,12,8,left,https://clips.fencingdatabase.com/parisfoil2022/UnpleasantGrouchyGalah.mp4
0,AmbitiousJitteryHammerkop,tokyoolympics2020,foil,female,Ueno Yuka,Lee Kiefer,1,15,right,https://clips.fencingdatabase.com/tokyoolympics2020/AmbitiousJitteryHammerkop.mp4
0,EarnestParchedIsopod,tokyoolympics2020,foil,female,Eleanor Harvey,Lee Kiefer,10,9,right,https://clips.fencingdatabase.com/tokyoolympics2020/EarnestParchedIsopod.mp4
0,SarcasticBoldBilby,katowicefoil2019,foil,female,Iman Blow,Erica Cipressa,7,12,double,https://clips.fencingdatabase.com/katowicefoil2019/SarcasticBoldBilby.mp4
0,ThoseDeadGlassfrog,stpetersburgfoil2019,foil,male,Klod Yunes,Heo Jun,8,7,right,https://clips.fencingdatabase.com/stpetersburgfoil2019/ThoseDeadGlassfrog.mp4
0,MasculineSafeCormorant,tokyoolympics2020,foil,male,Vladislav Mylnikov,Gerek Meinhardt,12,9,left,https://clips.fencingdatabase.com/tokyoolympics2020/MasculineSafeCormorant.mp4
0,HollowFormalFluke,parisfoil2022,foil,male,Adam Mathieu,Shikine Takahiro,12,12,left,https://clips.fencingdatabase.com/parisfoil2022/HollowFormalFluke.mp4
0,UnselfishWindyGreyhounddog,kazanfoil2020,foil,female,Mohamed Aida,Jessica Zi Jia Guo,3,5,double,https://clips.fencingdatabase.com/kazanfoil2020/UnselfishWindyGreyhounddog.mp4
0,GlamorousHastyHammerheadshark,tauberbischofsheimfoil2022,foil,female,Maria Marino,Martina Batini,7,6,right,https://clips.fencingdatabase.com/tauberbischofsheimfoil2022/GlamorousHastyHammerheadshark.mp4
0,UnkemptLongAnemoneshrimp,kazanfoil2020,foil,female,Kikuchi Komaki,Morgane Patru,10,4,right,https://clips.fencingdatabase.com/kazanfoil2020/UnkemptLongAnemoneshrimp.mp4
0,ChiefImpeccableIndianskimmer,katowicefoil2019,foil,female,Kristina Samsonova,Martyna Jelinska,11,6,right,https://clips.fencingdatabase.com/katowicefoil2019/ChiefImpeccableIndianskimmer.mp4
0,DecimalYawningHornbill,stpetersburgfoil2019,foil,male,Ueno Yuto,Enzo Lefort,2,2,left,https://clips.fencingdatabase.com/stpetersburgfoil2019/DecimalYawningHornbill.mp4
0,DesertedSoreDevilfish,qatarfoil2021,foil,,Chen Qingyuan,Erica Cipressa,10,7,left,https://clips.fencingdatabase.com/qatarfoil2021/DesertedSoreDevilfish.mp4
0,TenseAncientHusky,stpetersburgfoil2019,foil,male,Pedro Marostega,Leszek Rajski,0,1,right,https://clips.fencingdatabase.com/stpetersburgfoil2019/TenseAncientHusky.mp4
0,TenseAncientHusky,stpetersburgfoil2019,foil,male,Pedro Marostega,Leszek Rajski,0,1,right,https://clips.fencingdatabase.com/stpetersburgfoil2019/TenseAncientHusky.mp4
0,TanNeighboringAoudad,anaheimfoil2018,foil,,Leonie Ebert,Martyna Synoradzka,6,3,left,https://clips.fencingdatabase.com/anaheimfoil2018/TanNeighboringAoudad.mp4
0,SpryTerrificGoitered,parisfoil2022,foil,male,Filippo Macchi,Abe Yoshiki,6,5,right,https://clips.fencingdatabase.com/parisfoil2022/SpryTerrificGoitered.mp4
0,GreatPoliticalBarebirdbat,qatarfoil2021,foil,,Tyvan Bibard,Oishi Riki,0,1,right,https://clips.fencingdatabase.com/qatarfoil2021/GreatPoliticalBarebirdbat.mp4
0,BoringDemandingBlueshark,anaheimfoil2018,foil,,Iskander Akhmetov,Shikine Takahiro,11,9,left,https://clips.fencingdatabase.com/anaheimfoil2018/BoringDemandingBlueshark.mp4
0,GorgeousImmaterialHawk,tokyoolympics2020,foil,female,Martyna Jelinska,Inna Deriglazova,5,9,right,https://clips.fencingdatabase.com/tokyoolympics2020/GorgeousImmaterialHawk.mp4
0,LinearCalmDiamondbackrattlesnake,qatarfoil2021,foil,,Alice Volpi,Anita Blaze,14,8,right,https://clips.fencingdatabase.com/qatarfoil2021/LinearCalmDiamondbackrattlesnake.mp4
0,DifferentEveryHammerheadshark,tauberbischofsheimfoil2022,foil,female,Azuma Sera,Morgane Patru,9,11,left,https://clips.fencingdatabase.com/tauberbischofsheimfoil2022/DifferentEveryHammerheadshark.mp4
0,DifferentEveryHammerheadshark,tauberbischofsheimfoil2022,foil,female,Azuma Sera,Morgane Patru,9,11,left,https://clips.fencingdatabase.com/tauberbischofsheimfoil2022/DifferentEveryHammerheadshark.mp4
0,InformalGraciousChinesecrocodilelizard,qatarfoil2021,foil,,Guillaume Bianchi,Tommaso Marini,11,10,left,https://clips.fencingdatabase.com/qatarfoil2021/InformalGraciousChinesecrocodilelizard.mp4
0,MiniatureDeficientIberiannase,qatarfoil2021,foil,,Erica Cipressa,Marika Chrzanowska,3,0,left,https://clips.fencingdatabase.com/qatarfoil2021/MiniatureDeficientIberiannase.mp4
0,HardIgnorantBigmouthbass,kazanfoil2020,foil,female,Leonie Ebert,Nishioka Shiho,14,10,right,https://clips.fencingdatabase.com/kazanfoil2020/HardIgnorantBigmouthbass.mp4
0,EvenShrillBlackandtancoonhound,anaheimfoil2018,foil,,Jeremy Cadot,Shikine Takahiro,1,3,left,https://clips.fencingdatabase.com/anaheimfoil2018/EvenShrillBlackandtancoonhound.mp4
0,RepulsiveInexperiencedEft,anaheimfoil2018,foil,,Dmitry Zherebchenko,Peter Joppich,12,14,left,https://clips.fencingdatabase.com/anaheimfoil2018/RepulsiveInexperiencedEft.mp4
0,ColorlessMindlessHairstreak,anaheimfoil2018,foil,,Damiano Rosatelli,Alexey Cheremisinov,9,8,left,https://clips.fencingdatabase.com/anaheimfoil2018/ColorlessMindlessHairstreak.mp4
0,CompassionateGoodnaturedBass,kazanfoil2020,foil,female,Kristina Samsonova,Pasztor Flora,6,4,double,https://clips.fencingdatabase.com/kazanfoil2020/CompassionateGoodnaturedBass.mp4
0,SleepyRevolvingKrill,anaheimfoil2018,foil,,Andrea Cassara,Nicholas Choi,3,2,left,https://clips.fencingdatabase.com/anaheimfoil2018/SleepyRevolvingKrill.mp4
0,SecondaryPleasantIbisbill,kazanfoil2020,foil,female,Oksana Martines   Hauregi,Saskia Loretta Van   Erven   Garcia,8,7,double,https://clips.fencingdatabase.com/kazanfoil2020/SecondaryPleasantIbisbill.mp4
0,LikableWellwornHog,tokyoolympics2020,foil,female,Ysaora Thibus,Larisa Korobeynikova,10,14,right,https://clips.fencingdatabase.com/tokyoolympics2020/LikableWellwornHog.mp4
0,DeficientBitterLacewing,anaheimfoil2018,foil,,Abe Hiromi,Ysaora Thibus,3,7,right,https://clips.fencingdatabase.com/anaheimfoil2018/DeficientBitterLacewing.mp4
0,PoorLargeKinglet,anaheimfoil2018,foil,,Chiara Cini,Kristina Samsonova,8,8,left,https://clips.fencingdatabase.com/anaheimfoil2018/PoorLargeKinglet.mp4
0,SpottedSomberGreathornedowl,stpetersburgfoil2019,foil,male,Saito Toshiya,Timur Safin,1,0,left,https://clips.fencingdatabase.com/stpetersburgfoil2019/SpottedSomberGreathornedowl.mp4
0,GrotesqueDiligentAphid,turinfoil2020,foil,,Shikine Takahiro,Wallerand Roger,11,12,right,https://clips.fencingdatabase.com/turinfoil2020/GrotesqueDiligentAphid.mp4
0,BitesizedLivelyAmericanbadger,turinfoil2020,foil,,Andrii Pogrebniak,Ka Fung Lee,1,1,right,https://clips.fencingdatabase.com/turinfoil2020/BitesizedLivelyAmericanbadger.mp4
0,RelievedBoilingGalapagospenguin,anaheimfoil2018,foil,,Andrea Cassara,Nick Itkin,3,8,right,https://clips.fencingdatabase.com/anaheimfoil2018/RelievedBoilingGalapagospenguin.mp4
0,BogusTallErmine,anaheimfoil2018,foil,,Damiano Rosatelli,Saito Toshiya,15,9,left,https://clips.fencingdatabase.com/anaheimfoil2018/BogusTallErmine.mp4
0,PoisedHauntingIcefish,kazanfoil2020,foil,female,Martina Sinigalia,Kate Beardmore,1,0,left,https://clips.fencingdatabase.com/kazanfoil2020/PoisedHauntingIcefish.mp4
0,GleamingPleasingBluet,anaheimfoil2018,foil,,Kim Dongsu,Geoffrey Tourette,2,1,right,https://clips.fencingdatabase.com/anaheimfoil2018/GleamingPleasingBluet.mp4
0,LoathsomeRaggedDalmatian,anaheimfoil2018,foil,,Alexey Cheremisinov,Andrzej Rzadkowski,11,9,left,https://clips.fencingdatabase.com/anaheimfoil2018/LoathsomeRaggedDalmatian.mp4
0,FlashySpiritedAidi,kazanfoil2020,foil,female,Kristina Samsonova,Pasztor Flora,11,12,double,https://clips.fencingdatabase.com/kazanfoil2020/FlashySpiritedAidi.mp4
0,SoreEasyAardvark,katowicefoil2019,foil,female,Leonie Ebert,Lee Kiefer,10,6,right,https://clips.fencingdatabase.com/katowicefoil2019/SoreEasyAardvark.mp4
0,GleamingGreatFirefly,anaheimfoil2018,foil,,Erwann Le   Pechoux,Adam Mathieu,13,4,left,https://clips.fencingdatabase.com/anaheimfoil2018/GleamingGreatFirefly.mp4
0,ImpeccableObedientEarthworm,stpetersburgfoil2019,foil,male,Matsuyama Kyosuke,Alexander Massialas,1,1,left,https://clips.fencingdatabase.com/stpetersburgfoil2019/ImpeccableObedientEarthworm.mp4
0,ImpeccableObedientEarthworm,stpetersburgfoil2019,foil,male,Matsuyama Kyosuke,Alexander Massialas,1,1,left,https://clips.fencingdatabase.com/stpetersburgfoil2019/ImpeccableObedientEarthworm.mp4
0,PoshPointedArabianhorse,anaheimfoil2018,foil,,Race Imboden,Damiano Rosatelli,13,8,right,https://clips.fencingdatabase.com/anaheimfoil2018/PoshPointedArabianhorse.mp4
0,LeafyEthicalArmednylonshrimp,qatarfoil2021,foil,,Jeon Hee Sook,Alanna Goldie,4,3,left,https://clips.fencingdatabase.com/qatarfoil2021/LeafyEthicalArmednylonshrimp.mp4
0,FatSimplisticBison,kazanfoil2020,foil,female,Ines Boubakri,Chae Song Oh,0,1,right,https://clips.fencingdatabase.com/kazanfoil2020/FatSimplisticBison.mp4
0,DependableBiodegradableHornet,tokyoolympics2020,foil,female,Larisa Korobeynikova,Kelleigh Ryan,5,9,left,https://clips.fencingdatabase.com/tokyoolympics2020/DependableBiodegradableHornet.mp4
0,LittleEmotionalGoldenretriever,anaheimfoil2018,foil,,Erwann Le   Pechoux,Nicholas Choi,0,3,right,https://clips.fencingdatabase.com/anaheimfoil2018/LittleEmotionalGoldenretriever.mp4
0,BleakOilyKissingbug,anaheimfoil2019,foil,,Erwann Le   Pechoux,Damiano Rosatelli,8,5,right,https://clips.fencingdatabase.com/anaheimfoil2019/BleakOilyKissingbug.mp4
0,EagerQuestionableFossa,katowicefoil2019,foil,female,Arianna Errigo,Leyla Pirieva,5,1,right,https://clips.fencingdatabase.com/katowicefoil2019/EagerQuestionableFossa.mp4
0,HonorableComplicatedCoqui,anaheimfoil2018,foil,,Ka Long Cheung,Guillaume Bianchi,5,4,left,https://clips.fencingdatabase.com/anaheimfoil2018/HonorableComplicatedCoqui.mp4
0,GloomyMatureImperatorangel,kazanfoil2020,foil,female,Alice Volpi,Marika Chrzanowska,13,13,right,https://clips.fencingdatabase.com/kazanfoil2020/GloomyMatureImperatorangel.mp4
0,EllipticalDelightfulCardinal,qatarfoil2021,foil,,Kristina Samsonova,Kreiss Fanni,12,9,right,https://clips.fencingdatabase.com/qatarfoil2021/EllipticalDelightfulCardinal.mp4
0,NegativeSlimKittiwake,stpetersburgfoil2019,foil,male,Alexey Cheremisinov,Ivan Troshin,5,3,right,https://clips.fencingdatabase.com/stpetersburgfoil2019/NegativeSlimKittiwake.mp4
0,ThoseVagueGuernseycow,tokyoolympics2020,foil,female,Ysaora Thibus,Pasztor Flora,8,9,right,https://clips.fencingdatabase.com/tokyoolympics2020/ThoseVagueGuernseycow.mp4
0,BarrenHopefulEel,parisfoil2022,foil,male,Daniele Garozzo,Iskander Akhmetov,13,11,right,https://clips.fencingdatabase.com/parisfoil2022/BarrenHopefulEel.mp4
0,LoneSimpleLamprey,tokyoolympics2020,foil,female,Pasztor Flora,Meriem Mebarki,12,5,right,https://clips.fencingdatabase.com/tokyoolympics2020/LoneSimpleLamprey.mp4
0,AjarBelovedAlligatorgar,tokyoolympics2020,foil,female,Leonie Ebert,Jacqueline Dubrovich,8,5,right,https://clips.fencingdatabase.com/tokyoolympics2020/AjarBelovedAlligatorgar.mp4
0,SparklingGreedyGalago,anaheimfoil2018,foil,,Peter Joppich,Marcus Mepstead,7,4,left,https://clips.fencingdatabase.com/anaheimfoil2018/SparklingGreedyGalago.mp4
0,AdeptAthleticFireant,kazanfoil2020,foil,female,Victoria Yusova,Hong Seo In,14,5,right,https://clips.fencingdatabase.com/kazanfoil2020/AdeptAthleticFireant.mp4
0,FeminineNegligibleHydra,stpetersburgfoil2019,foil,male,Klod Yunes,Alessio Foconi,7,8,right,https://clips.fencingdatabase.com/stpetersburgfoil2019/FeminineNegligibleHydra.mp4
0,CorruptHeartyAxisdeer,parisfoil2022,foil,male,Luka Gaganidze,Gerek Meinhardt,3,8,double,https://clips.fencingdatabase.com/parisfoil2022/CorruptHeartyAxisdeer.mp4
0,SafeCautiousEidolonhelvum,parisfoil2022,foil,male,Alessio Foconi,Rafael Savin,14,10,right,https://clips.fencingdatabase.com/parisfoil2022/SafeCautiousEidolonhelvum.mp4
0,FoolishPlainGraywolf,tokyoolympics2020,foil,female,Eleanor Harvey,Lee Kiefer,7,4,right,https://clips.fencingdatabase.com/tokyoolympics2020/FoolishPlainGraywolf.mp4
0,FavoriteWealthyIndri,stpetersburgfoil2019,foil,male,Erwann Le   Pechoux,Daniele Garozzo,1,0,left,https://clips.fencingdatabase.com/stpetersburgfoil2019/FavoriteWealthyIndri.mp4
0,AgileBlindButterfly,katowicefoil2019,foil,female,Alice Volpi,Ueno Yuka,4,3,right,https://clips.fencingdatabase.com/katowicefoil2019/AgileBlindButterfly.mp4
0,SardonicLastDugong,stpetersburgfoil2019,foil,male,Dosa Daniel,Giorgio Avola,0,2,right,https://clips.fencingdatabase.com/stpetersburgfoil2019/SardonicLastDugong.mp4
0,WastefulSolidAnnelid,stpetersburgfoil2019,foil,male,Edoardo Luperi,Maxime Pauty,3,0,double,https://clips.fencingdatabase.com/stpetersburgfoil2019/WastefulSolidAnnelid.mp4
0,PessimisticDisfiguredJenny,katowicefoil2019,foil,female,Leonie Ebert,Pauline Ranvier,11,13,left,https://clips.fencingdatabase.com/katowicefoil2019/PessimisticDisfiguredJenny.mp4
0,EdibleObviousCranefly,anaheimfoil2019,foil,,Alexander Massialas,Wallerand Roger,4,1,left,https://clips.fencingdatabase.com/anaheimfoil2019/EdibleObviousCranefly.mp4
0,PoisedSpicyJackal,qatarfoil2021,foil,,Eleanor Harvey,Alice Volpi,6,4,left,https://clips.fencingdatabase.com/qatarfoil2021/PoisedSpicyJackal.mp4
0,IllustriousBarrenBobolink,tokyoolympics2020,foil,female,Jeon Hee Sook,Inna Deriglazova,1,8,right,https://clips.fencingdatabase.com/tokyoolympics2020/IllustriousBarrenBobolink.mp4
0,TediousOrangeAsiaticlesserfreshwaterclam,tokyoolympics2020,foil,female,Ueno Yuka,Lee Kiefer,9,14,left,https://clips.fencingdatabase.com/tokyoolympics2020/TediousOrangeAsiaticlesserfreshwaterclam.mp4
0,FemalePleasedBarracuda,stpetersburgfoil2019,foil,male,Lee Kwanghyun,Alessio Foconi,1,4,left,https://clips.fencingdatabase.com/stpetersburgfoil2019/FemalePleasedBarracuda.mp4
0,IncompleteJubilantKillifish,tokyoolympics2020,foil,female,Pasztor Flora,Meriem Mebarki,7,2,left,https://clips.fencingdatabase.com/tokyoolympics2020/IncompleteJubilantKillifish.mp4
0,CrispHighGalapagoshawk,anaheimfoil2018,foil,,Nicole Ross,Anne Sauer,3,7,right,https://clips.fencingdatabase.com/anaheimfoil2018/CrispHighGalapagoshawk.mp4
0,BoringFirsthandDormouse,parisfoil2022,foil,male,Marcello Olivares,Alessio Di   Tommaso,15,0,left,https://clips.fencingdatabase.com/parisfoil2022/BoringFirsthandDormouse.mp4
0,TinyDeterminedBeardedcollie,tokyoolympics2020,foil,female,Larisa Korobeynikova,Alice Volpi,8,7,left,https://clips.fencingdatabase.com/tokyoolympics2020/TinyDeterminedBeardedcollie.mp4
0,AdventurousSnarlingGoshawk,turinfoil2020,foil,,Andrii Pogrebniak,Andrea Cassara,5,1,left,https://clips.fencingdatabase.com/turinfoil2020/AdventurousSnarlingGoshawk.mp4
0,AliveAcidicFishingcat,parisfoil2022,foil,male,Damiano Rosatelli,Enzo Lefort,7,1,left,https://clips.fencingdatabase.com/parisfoil2022/AliveAcidicFishingcat.mp4
0,ForthrightBeneficialIslandcanary,kazanfoil2020,foil,female,Anastasiia Ivanova,Chae Song Oh,0,5,right,https://clips.fencingdatabase.com/kazanfoil2020/ForthrightBeneficialIslandcanary.mp4
0,CraftyHastyBovine,stpetersburgfoil2019,foil,male,Andrea Cassara,Alexander Massialas,11,11,left,https://clips.fencingdatabase.com/stpetersburgfoil2019/CraftyHastyBovine.mp4
0,GraveRawHapuka,turinfoil2020,foil,,Alice Volpi,Iman Blow,4,0,left,https://clips.fencingdatabase.com/turinfoil2020/GraveRawHapuka.mp4
0,AbandonedSnarlingBittern,anaheimfoil2018,foil,,Julie Mienville,Olivia Wohlgemuth,3,6,right,https://clips.fencingdatabase.com/anaheimfoil2018/AbandonedSnarlingBittern.mp4
0,AnchoredNaiveAnnelid,qatarfoil2021,foil,,Beatrice Monaco,Jacqueline Dubrovich,11,4,right,https://clips.fencingdatabase.com/qatarfoil2021/AnchoredNaiveAnnelid.mp4
0,AchingAgedBushsqueaker,turinfoil2020,foil,,Ka Fung Lee,Kamal Minott,4,7,right,https://clips.fencingdatabase.com/turinfoil2020/AchingAgedBushsqueaker.mp4
0,JauntyFabulousApe,tauberbischofsheimfoil2022,foil,female,Anita Blaze,Maria Marino,9,7,left,https://clips.fencingdatabase.com/tauberbischofsheimfoil2022/JauntyFabulousApe.mp4
0,VillainousBestEidolonhelvum,katowicefoil2019,foil,female,Kikuchi Komaki,Elisa Di   Francisca,4,2,left,https://clips.fencingdatabase.com/katowicefoil2019/VillainousBestEidolonhelvum.mp4
0,ImpressiveExemplaryArchaeocete,tokyoolympics2020,foil,female,Jeon Hee Sook,Chen Qingyuan,0,2,right,https://clips.fencingdatabase.com/tokyoolympics2020/ImpressiveExemplaryArchaeocete.mp4
0,CourageousWhoppingKitfox,anaheimfoil2018,foil,,Adelina Zagidullina,Svetlana Tripapina,3,3,left,https://clips.fencingdatabase.com/anaheimfoil2018/CourageousWhoppingKitfox.mp4
0,FlamboyantElasticGuernseycow,turinfoil2020,foil,,Enzo Lefort,Maxime Pauty,1,0,left,https://clips.fencingdatabase.com/turinfoil2020/FlamboyantElasticGuernseycow.mp4
0,NextFlimsyGrouper,turinfoil2020,foil,,Daniele Garozzo,Shikine Takahiro,1,0,left,https://clips.fencingdatabase.com/turinfoil2020/NextFlimsyGrouper.mp4
0,TalkativeDeadDunlin,turinfoil2020,foil,,Larisa Korobeynikova,Olga Rachele Calissi,15,10,left,https://clips.fencingdatabase.com/turinfoil2020/TalkativeDeadDunlin.mp4
0,EdibleSerpentineAiredaleterrier,turinfoil2020,foil,,Andrea Cassara,Maximilien Van   Haaster,5,3,left,https://clips.fencingdatabase.com/turinfoil2020/EdibleSerpentineAiredaleterrier.mp4
0,ZestyJoyousArgentineruddyduck,anaheimfoil2018,foil,,Timur Safin,Martino Minuto,3,3,right,https://clips.fencingdatabase.com/anaheimfoil2018/ZestyJoyousArgentineruddyduck.mp4
0,IllustriousImpressionableAnkole,anaheimfoil2018,foil,,Camilla Mancini,Alanna Goldie,5,4,left,https://clips.fencingdatabase.com/anaheimfoil2018/IllustriousImpressionableAnkole.mp4
0,OblongIlliterateIberiannase,tokyoolympics2020,foil,female,Amita Berthier,Lee Kiefer,3,11,left,https://clips.fencingdatabase.com/tokyoolympics2020/OblongIlliterateIberiannase.mp4
0,MeaslyZestyKudu,anaheimfoil2018,foil,,Helissey Tony,Alessio Foconi,4,9,right,https://clips.fencingdatabase.com/anaheimfoil2018/MeaslyZestyKudu.mp4
0,DevotedRewardingLeopard,anaheimfoil2018,foil,,Jeremy Cadot,Benjamin Kleibrink,7,6,left,https://clips.fencingdatabase.com/anaheimfoil2018/DevotedRewardingLeopard.mp4
0,TidyDimLeopard,katowicefoil2019,foil,female,Alice Volpi,Marta Lyczbinska,4,1,left,https://clips.fencingdatabase.com/katowicefoil2019/TidyDimLeopard.mp4
0,PotableUnfitAttwatersprairiechicken,anaheimfoil2018,foil,,Miyake Ryo,Nemeth Andras,13,14,left,https://clips.fencingdatabase.com/anaheimfoil2018/PotableUnfitAttwatersprairiechicken.mp4
0,NarrowPositiveAlaskajingle,tokyoolympics2020,foil,male,Peter Joppich,Alexander Massialas,8,7,left,https://clips.fencingdatabase.com/tokyoolympics2020/NarrowPositiveAlaskajingle.mp4
0,BeneficialVigorousHarrier,katowicefoil2019,foil,female,Lupkovics Dora,Kreiss Fanni,8,14,double,https://clips.fencingdatabase.com/katowicefoil2019/BeneficialVigorousHarrier.mp4
